school,school_id,certExpirationDate,position,trainerOneFullName,trainerTwoFullName,employeeHash,observedDate
SENN HS,609730,In Progress,School Clerk,,,3bd5728036f93ea76f8d2d6eba5bc764821d9d886592012b3e9784d9346a96b8,2023-07-21
SENN HS,609730,06/17/2022,School Security Officer,,,80a3ba6aa5f0dec09feda54f2c1f2e5f47287648c9fa576d1ebe5398997167c4,2023-07-21
SENN HS,609730,03/16/2023,School Clerk (Bilin Spanish),,,b629a8e772b7c2b8f19d0e5e062962f95c31c6bebbef0ff8a5b6d715c06ce724,2023-07-21
SENN HS,609730,08/17/2022,School Security Officer,,,f8007fc73cf722f3e8e13e0f9dcda2cc6217d99ceff258538bf43541867ec65e,2023-07-21
SENN HS,609730,11/09/2022,School Security Officer,,,832ac51d28a70d29c0ac00c46f21ce87492b5fb75c4670ec0edad1c38aa12f9a,2023-07-21
SENN HS,609730,06/14/2023,Senior Security Officer,,,39e8d1d1d6b2e8422225bc6539105b2d70270ca0f64a56febd33d0fd41c36cb0,2023-07-21
SENN HS,609730,06/15/2022,School Security Officer,,,423013945393f23ffec8473ab1e60f855a662ba05347c46086ad830cfc7acb7c,2023-07-21
SENN HS,609730,06/27/2022,Senior Security Officer,,,a82ef000c073be7474efc0a7c4862cced865eb272c407e4225523386b1b2d8b3,2023-07-21
SENN HS,609730,06/02/2023,Technology Coordinator,,,9e2ea693d768246c970a3cc2976e8750e15465b1eadb0f60d92f7961db4a85b1,2023-07-21
SENN HS,609730,11/28/2022,School Security Officer,,,f9b8c245d85d2b46f94e263e8346ac544633402ce72bb97d959033201e32d0dd,2023-07-21
SENN HS,609730,06/13/2023,School Security Officer,,,7ad6a1e7fa094eef0fd631d1ecce2af89288ae5632761a3738ffd3f9da86f595,2023-07-21
SEWARD,610167,In Progress,School Counselor,,,dcad8417ccb6d91728fc95d491c1d7e875fd23ca6d0213692aa34f74f41cd90d,2023-07-21
SEWARD,610167,In Progress,Special Education Teacher,,,d3535023a46375253bd9d2dff2e6c9e28b740db7c160e7b975b8eda3be433edd,2023-07-21
SEWARD,610167,06/29/2022,School Security Officer,,,9c36349de0046714406b1bfd09ea14d19561e1b2daf320e1799d7d6fd971caaf,2023-07-21
SHERIDAN,610081,06/21/2023,School Security Officer,,,c562733fce8aa8dca78b4e6dd6511d37d3574d5186bf4dfc2ea663f3de9957f0,2023-07-21
SHERMAN,610172,In Progress,Restorative Justice Coord,,,13db95e2d48be38f288c1d6e42baf378b5ee9497f60d5dbedafd35c496b756e0,2023-07-21
SHERMAN,610172,06/26/2023,School Security Officer,,,6a1606ba75bf4d5fa808e021da08e0696df2f217b89da39fbfe7e9d8115a67fb,2023-07-21
SHERMAN,610172,06/20/2023,School Security Officer,,,20564232c234734038a304c5dfc0833b410f969c62aa755fa41bafd2b59909f9,2023-07-21
SHERMAN,610172,06/26/2023,School Security Officer,,,81d8b6b35f68d99f083c2165de1a587a58f763ac992f9271d78a660970a3f8b4,2023-07-21
SHERMAN,610172,12/12/2022,School Security Officer,,,50ae6672adb3b9f0cd6da5ed4122c1f48ae5f1df55769872919a31d2f5b33d0b,2023-07-21
SHERWOOD,610173,06/21/2022,School Security Officer,,,48ff22069d53800afa3aa48966c777ae8e17cbc2b2b015b16671b6a5de8c385b,2023-07-21
SHERWOOD,610173,05/16/2023,School Counselor,,,fb98b5beab7da5faf3e1d80cda74f9b3b9c69fe8e603c731103045c293276676,2023-07-21
SHIELDS MIDDLE,610559,12/01/2022,School Security Officer,,,f782f54e53cefbee54b12c5d1c60aa05b18be0babc7fb8ace2e098df06beef6b,2023-07-21
SHIELDS MIDDLE,610559,04/17/2023,Youth Intervention Specialist,,,37445f8e4f30870a631031f52605f95619afb28557a932a82a5f8a9e9b3a8fd0,2023-07-21
SHIELDS MIDDLE,610559,11/28/2022,School Security Officer,,,cf3d0cb9562700dea5d9b4a4f9bb859b57cae386e933d04c4ffc6a2159c2ed4f,2023-07-21
SHIELDS MIDDLE,610559,11/30/2022,School Security Officer,,,2cb1ce3afc11ec57a3e50efda5aff4b3bfb3c28912c5bb66cf2ca69f3559a9de,2023-07-21
SHOESMITH,610175,In Progress,Special Ed Classroom Assist,,,8e41c6c19c2ca213b42bd309042bf0a6f5b74ac7fe64dc013220f79e83728218,2023-07-21
SHOESMITH,610175,03/29/2023,Senior Security Officer,,,1f7ac2231047a29d0a5248d392813b80043c5829a1b085cc1a805c000e266be2,2023-07-21
SHOESMITH,610175,04/24/2023,Special Education Teacher,,,1d655bd0fc505f266d2d24b68b5b5d1ab26a2f47686d516aa30d0a2722f72744,2023-07-21
SHOOP,610176,06/15/2022,School Security Officer,,,aaae0c5b4259317b289256cf7c5f2b76ff867108838bbb9ed1f01b1c6320704d,2023-07-21
SHOOP,610176,In Progress,Assistant Principal,,,5cf4b305972fbaa669bc2b82b0f354289f0d5ee0e87e920bcf898c6e72780499,2023-07-21
SHOOP,610176,06/13/2023,School Security Officer,,,426a3cecb20731ca447d45f9054cb76007f9963bdbfb0adbd940b3bfb748cc22,2023-07-21
SHOOP,610176,03/28/2023,Special Ed Classroom Assist,,,f028a0dc912473729a6adbc9c65a5b62b8c6a94c48ddca3ef689292ee59c58e7,2023-07-21
SIMEON HS,609692,In Progress,School Security Officer,,,1c93f519a79e9ea7ffd9263975456aaa16ce48d4002c83ed9f6371d3863daaa2,2023-07-21
SIMEON HS,609692,11/01/2022,School Security Officer,,,e234d19c0f1e741b4f2193b5b4aa66e1ad6a608cdddd13a40a511a8248c22291,2023-07-21
SIMEON HS,609692,07/13/2022,School Security Officer,,,a618aff026d364b926893a56863079a1dd446c0429570fe91d3f827fdb97dde9,2023-07-21
SIMEON HS,609692,06/21/2023,School Security Officer,,,bfc923ceab9c92a3944a7ca846ea82152ed5f3760af8300891c0a04a3c12e886,2023-07-21
SIMEON HS,609692,07/13/2022,Senior Security Officer,,,3f39e16de54fa84fb25551356b7dfe5281ae5c175284e36d310b8313e9687a2f,2023-07-21
SIMEON HS,609692,11/28/2022,School Security Officer,,,3fb0142e605c8ca5578812a299ad0c9445df987ef57a5acb47c837f1edbb362e,2023-07-21
SIMEON HS,609692,06/21/2023,Senior Security Officer,,,1c68a9204db0a86e4b3f9d5546fc56d08e7ec9255fbd1348c6d878d76659ecd7,2023-07-21
SIMEON HS,609692,06/21/2023,School Security Officer,,,d43a8a1529475f876a21b64ef8684f6430c252e48c4597674fb1b43e0c8cd581,2023-07-21
SIMEON HS,609692,06/26/2023,School Security Officer,,,46f5d21231f23c94a7d6ddaf7321414bc32445621e6e7b3d99e53d8c6c16cb60,2023-07-21
SIMEON HS,609692,03/29/2023,School Security Officer,,,2f0485d3789fffe90cdaf947c8a92ad86f52c3c8773f009b5e187a79ba5705e0,2023-07-21
SIMEON HS,609692,08/08/2022,School Security Officer,,,d6914207fb865790c781adaeec13f85a447425c6a2f48b36c0f5aed9b6fd6d4d,2023-07-21
SKINNER,610177,09/22/2022,School Security Officer,,,9bdec400630f345e2e9609481eafc4d845d7451d04e4d3e49d6e965ed75eda3c,2023-07-21
SKINNER,610177,In Progress,Technology Coordinator,,,bf270e8b2c4eca93ad7119d8645e5460a9587109711e9653a251dc8394d41df4,2023-07-21
SKINNER,610177,In Progress,Assistant Principal,,,c73c1d36d327506ecfd8d09bcf780510c07eb346d0d245cfb391d3d1e998d9f7,2023-07-21
SKINNER,610177,In Progress,School Security Officer,,,fd07c3f3e42a9c68dfff1a39cb002a4587f93a039d7762d8b339f5be70bb84dd,2023-07-21
SKINNER,610177,08/03/2022,School Security Officer,,,eac361cb6c3eb622d3054fa22c3ec5108e7ac08de432ac67495e538200e7f553,2023-07-21
SKINNER NORTH,610534,04/13/2023,Special Ed Classroom Assist,,,26a0a99d6c2be8abd6970110ffcef584f826327cef125309edb52da7166be1e1,2023-07-21
SKINNER NORTH,610534,04/24/2023,Special Education Teacher,,,c450e6b40c3954a5d477a07a54c5b8f8c9eb4c0479463a5e8f871b8640322504,2023-07-21
SKINNER NORTH,610534,12/13/2022,Part Time Security,,,e699bc4b33c338cbc70cf1335740823211ad0efdf53bf2576dfc1a8c86288e06,2023-07-21
SKINNER NORTH,610534,06/14/2023,School Security Officer,,,4051a5b162f158f3a92601df72333b318212c0b7750f7a57847dcec8128ad2ef,2023-07-21
SKINNER NORTH,610534,06/14/2023,Part Time Security,,,75317eb5284bdba44b2ada1858f8e88a3e6b5f6ce6c886ffaa8c942d5163daa1,2023-07-21
SKINNER NORTH,610534,In Progress,Special Ed Classroom Assist,,,f314773824299751e77f909bdd939b8414a80cc3a58ad8e1c2bfea34daadefc5,2023-07-21
SMITH,609978,05/24/2023,Assistant Principal,,,fa76e7634156e26fa2455e9bdb6afbf63e11968f9ae0e04dc0d42aa55c222545,2023-07-21
SMITH,609978,06/21/2022,School Security Officer,,,30db8fec2ea63e0d3e6f1b56ab214f0c9e244cd777723c7c112e968b66a8fbef,2023-07-21
SMITH,609978,07/21/2022,Senior Security Officer,,,c993cff6be72e1398f81d067c666c3f2b62d8539b80580e98674d3b85da40136,2023-07-21
SMITH,609978,In Progress,Principal,,,362bce7d0fc491cbf8bbd5995dccf4c36b78e5f20626bfaad1c747fa0b37d26c,2023-07-21
SMYSER,610179,04/10/2023,Principal,,,04fde1a9c4152da4a7d6595d427ebe13be72203fb7e511a66e1400e0acb4c216,2023-07-21
SMYSER,610179,01/09/2023,School Security Officer,,,73db922b0dcf9e1374b4b43e6970bee5248bc08102bf1d8ae1057e9404271e2a,2023-07-21
SMYSER,610179,06/29/2022,School Security Officer,,,fc18e61707d08b25129eb7e8f3130d4c4a1cbd532c6e62d63d5beda5e7b2a7cf,2023-07-21
SMYSER,610179,In Progress,Case Manager,,,247c5e22aa5a809ac83b65d6cacd1f9a30d9d993e97cb2fa128c6b28c18ecd28,2023-07-21
SMYSER,610179,In Progress,Special Ed Classroom Assist,,,ee5a9f471f2a9d3ac28c0e0e68ec9359a09620547702de52ea705fa13a1e09d5,2023-07-21
SMYSER,610179,07/20/2022,Senior Security Officer,,,785c8721f6b428079ed9cad0121bd9cc192edc2709ec2a13f306aab04ffbd007,2023-07-21
SMYTH,610180,07/11/2022,Senior Security Officer,,,24f534421412a43acd414ac6eb237b369d0779efa6fb6ecaf816e4d097d3b451,2023-07-21
SMYTH,610180,07/13/2022,School Security Officer,,,d69707c6a2ef03d7f9e2d4ed2ee77ed705b5275bbbb96b681f5ae6b6ad4dc885,2023-07-21
SMYTH,610180,11/03/2022,Senior Security Officer,,,8511842ab614081efc48544d6232f5fc7bcf62f29cf713522e112aadaccadb7f,2023-07-21
SMYTH,610180,In Progress,Youth Intervention Specialist,,,98d4faefd9268457b7143c4dbd76760486efe18554af6b1b0d198dc278222af4,2023-07-21
SOCIAL JUSTICE HS,610383,In Progress,Special Ed Classroom Assist,,,dd2a26d1930366db9c862fffbeab66cb886887741a752a123e3a881ddc0f91ef,2023-07-21
SOCIAL JUSTICE HS,610383,06/28/2023,Senior Security Officer,,,d68aced8d23e5d5090cb4c752ed2a3a76c437f2cc07e4cc823a283a970de5135,2023-07-21
SOLOMON,610182,06/06/2023,Special Education Teacher,,,1d73b9a1a8b7673a4d829cb581a0d60e028075f80718ee48e10eabe9abc32699,2023-07-21
SOLORIO HS,610543,In Progress,School Assistant,,,aea5c3cd2c6289807055b7e01df037b743e6d4ec5bdf70b20346421747780b77,2023-07-21
SOLORIO HS,610543,06/15/2023,School Security Officer,,,143f58d723205a15432797bec34dc47e96439f8b8a2e80d3f1d8c1d39b747ac1,2023-07-21
SOLORIO HS,610543,06/12/2023,School Security Officer,,,e93e3abc83bf4bf2a44814a372f67de48a7ac8ea2e3f2df92411019b39fe1659,2023-07-21
SOLORIO HS,610543,In Progress,Special Ed Classroom Assist,,,70bc72f9c584dd8f2dd446b326dcea3b911fd2b8669a3ac63f775eb9aaa7ba3a,2023-07-21
SOLORIO HS,610543,In Progress,Part Time Security,,,1498c2f3cf46f9e91e013b9b09dddcb4ff8a6bbebab64f62e7808ed8811a14fe,2023-07-21
SOLORIO HS,610543,06/27/2022,Senior Security Officer,,,956502cc0afd802a55c70ef260df4d77393c71d6e576e4469c256b7b1d7c7334,2023-07-21
SOLORIO HS,610543,11/03/2022,School Security Officer,,,8f30dc43bfb38af1dfdabeae6ae7e11ee896a5aa6917e9e2f4e8becf0a0e8b73,2023-07-21
SOLORIO HS,610543,06/14/2023,School Security Officer,,,664233b7e3542fb6685c34e404259e95eace01b27ec6d80b48a28bd06c44e6a2,2023-07-21
SOR JUANA,610589,05/10/2023,Regular Teacher,,,9f94a9afeedb514a1929daa9c146184851ee7b13d508ef1fca67fcf8006356ab,2023-07-21
SOR JUANA,610589,06/21/2023,School Security Officer,,,24dcd1fe8a9e66e1cb7d8c052bd2831a2d925f8b88e2782c981f1305676ed888,2023-07-21
SOR JUANA,610589,06/20/2023,School Security Officer,,,af055cf54a88007c13823484bc0a483159f037ef503361161030959afc8ea901,2023-07-21
SOUTH LOOP,609990,07/07/2023,Special Ed Classroom Assist,,,dc24cabeba1c3393f782dbbc7212cea218ca0f8fef708ae6ffcc4152f0f87b97,2023-07-21
SOUTH LOOP,609990,07/15/2022,Senior Security Officer,,,48242ad6f678ac643861c3381ebc3d70db26f64046ccdcd5575334c337f8e544,2023-07-21
SOUTH LOOP,609990,09/07/2022,School Security Officer,,,ea30ee13074c2528438811f02eb5dda82c73318777a4011f6720f5f415d12bef,2023-07-21
SOUTH LOOP,609990,In Progress,Special Ed Classroom Assist,,,94cc9ef4d2cbfe891bc3c73ff12bebb3eaf7341d13f545cea53c4017ff8ab4bd,2023-07-21
SOUTH LOOP,609990,07/11/2022,School Security Officer,,,2664a37a44365a9a3c543641b69e953d8807f6bc8373bdb8b67b70b2f81c5543,2023-07-21
SOUTH LOOP,609990,04/27/2023,Special Education Teacher,,,91c428360cc5bca00b5b6446ababae67139093da10002995e5ee13c47cb6bda6,2023-07-21
SOUTH LOOP,609990,06/26/2023,School Security Officer,,,5bd861b6118c786770322837386ba3af20af2e83634304afda35ac42cc639d0c,2023-07-21
SOUTH SHORE ES,610530,In Progress,School Security Officer,,,c7ceb7273598e79ee6c8af2b0906b718e3cd6f767c793cee99a408b2e15859e1,2023-07-21
SOUTH SHORE ES,610530,09/26/2022,School Security Officer,,,a8d32db8a98ea035ba2195be118eb615ed46a052f918a496b3bf8b2f263bd076,2023-07-21
SOUTH SHORE INTL HS,610547,In Progress,Special Ed Classroom Assist,,,f759e0df0115342e91273e1b3417ffa94b6fe0458f7d39197c177be96983dbf4,2023-07-21
SOUTH SHORE INTL HS,610547,06/14/2023,School Security Officer,,,431cff78e5c9f91b21996705b3a4471285776e8b484ac1203a517ef562ac7a77,2023-07-21
SOUTH SHORE INTL HS,610547,06/12/2023,School Security Officer,,,73f4e592163beaa833415415d769731f351268fdd8c7beae7aa57e0d89e7b53a,2023-07-21
SOUTH SHORE INTL HS,610547,07/21/2022,School Security Officer,,,25fdc03ee0423dce9b8c8b0b18dc60fe73fc814af2eace61944b2718de4938bf,2023-07-21
SOUTH SHORE INTL HS,610547,06/12/2023,School Security Officer,,,4d7e35ef0aecd476db5fc5a906442640cf6d6d7fd7e2db02951d6240f3c8025b,2023-07-21
SOUTH SHORE INTL HS,610547,06/29/2022,Senior Security Officer,,,6292e3598c46798a341445ea55afa2cec7b01b39b7b75f87e7a6600f96d05a4d,2023-07-21
SOUTH SHORE INTL HS,610547,11/03/2022,School Security Officer,,,b6f6fea58197b31065a7ee3cec56ac4cf588aa36405879f74907633e6cc3f121,2023-07-21
SOUTHSIDE HS,609745,In Progress,Regular Teacher,,,5e18c3d60be93849be1b6e91828082d12702f578bc3bc54a42d29495832bedb5,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,b5794e2eb99a1c6d62c167f5d6c81eb5b9356e9dd324182368c7e9286fef6495,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Education Teacher,,,dacd9583bbae43d2745a81701b6a39f0dfdbfbf759a5c8011428c03284f69ef8,2023-07-21
SOUTHSIDE HS,609745,08/05/2022,Senior Security Officer,,,80713558b8a8f6a6111902df50f2109073615317021a38d1803e638d86389634,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,e286b471274e306b4a3e6774320ca57e072d4bea2968ad5983060dc545a17371,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,b59a7363addac28f3d4603954d25cfb76ee3d74b14f781db1907e295ee96694d,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Education Teacher,,,977960b9b22b9ea9ac5c93878f6b4bb584ca9e682fd20273eacefa90f4d84d41,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,744cea8b99617e6489732235ab4982679ac75e8080b9c3ee35c54ba46b36f478,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,99f6b6f5f2749d8ed98890173b3a2fecb4c0a43b2481662fa468d296c17b6c88,2023-07-21
SOUTHSIDE HS,609745,In Progress,Lead Coach,,,eeb371f37db1d51b30dda737cd21830d940e7e2e15ea4bcb8a03e87fe7c2d4bb,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Education Teacher,,,7f36f495b1307b8730c42724e89234a5b97cac39b9c0208a627889a346cc9ba2,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Education Teacher,,,0f069fe8e79760071d2c49482e7cd16946552ff4cc714edc40c966784a660aa0,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Education Teacher,,,01b6c8c5b12697a7bd38714f805d701332c8c148bbe96a037179fc416c1ae1f2,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,65a4bb42ecd67a53ceba39ad54c0196b8c38b222a59d177a39acc5ec99d0e4e7,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Education Teacher,,,933f8b740ffdf2d6aa0e4a88b17df969705f57c995d48ab06c85018a0bc32b84,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,0fc04b808205ce6c45f125dcd08f5f7f89802c6592c1b5a0272da2c6b8101948,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,2c0c86df8dc867eb6c5ba0b12f83c9d23648a9692ee7951ce77b7b08dedb75f1,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,554b8e7f7ca0e1d7deebf3e7b8901435c73e1693d6b98083d89d4964bb712d26,2023-07-21
SOUTHSIDE HS,609745,08/05/2022,Special Education Teacher,,,65bd0b4ffaabe1184781ac2176216224ae9d71cc6ca6c9a82fe053106b3f6fa9,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Education Teacher,,,84eae1477a2e9a342675d252873e9c117cdde80832750e33beb12419b1ec4909,2023-07-21
SOUTHSIDE HS,609745,08/10/2022,School Security Officer,,,3de8ac09238430bc4c901264ce32f631c2e79655ae0c60eb81fd787a578f6d34,2023-07-21
SOUTHSIDE HS,609745,In Progress,Bilingual Sp Educ Classrm Asst,,,907c6bb9fdd2e8494d6ca49c681a1d8b03b12312270726c3f18654c5c20f1466,2023-07-21
SOUTHSIDE HS,609745,In Progress,School Counselor,,,d34164a25f1a3a236d3e5996f2132b0a46448a49065c020677cf46304bbe3ee8,2023-07-21
SOUTHSIDE HS,609745,08/05/2022,School Security Officer,,,0c8f935a8a7c84e134eac9a100189bef8ab0683199444e25fe25e16cc3678d3b,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,d74e8a2dcb93519d4c35fafdb7055e2985c8ff3fff8601ab861875c25d15a0c2,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,f1cc5711df6a51d6b1811046f2dd20ed3730091c1b77af484def313466cfe1e8,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Education Teacher,,,be3fd78c547f1bd5ff778924055b763de334d6b09b2177e02c384967d33c133a,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,8cf350f31fbedf9ad4bbceaecce51a6d5af9be64998b123973dd13a1b64ce5e9,2023-07-21
SOUTHSIDE HS,609745,In Progress,Special Ed Classroom Assist,,,c9b3d726d36546709a4541afdf80b02d3bf76b0893b6b867ddb27b8d4c156d6c,2023-07-21
SPENCER,610183,06/29/2022,School Security Officer,,,87c3dd676b9e984665be517e105e47f98a34a16306d76589ba17bb16ef561734,2023-07-21
SPENCER,610183,03/06/2023,Special Education Teacher,,,895d7608574f8c4e84faa5ff7134a8b855a907c89bec7aaca2d31e533f29bb0b,2023-07-21
SPENCER,610183,09/23/2022,School Security Officer,,,12d50596524def3c62175da0ff41a5b0eac84a2aa8720a6bf52d5a4615051225,2023-07-21
SPENCER,610183,11/03/2022,School Security Officer,,,a6572a9ebce7ab9b0b8e1221b0d9ac3b7d72fb279e83f0bf1ca87dc22713268b,2023-07-21
SPENCER,610183,03/13/2023,Assistant Principal,,,c98c508931295b993dd80c19ae2a5197407421790c73eae273b7c77d81895839,2023-07-21
SPENCER,610183,In Progress,Restorative Justice Coord,,,ef872f91dc51b4e441b7a837e2e7267002e37cda117794ed53dd00616572d5b7,2023-07-21
SPENCER,610183,In Progress,Special Ed Classroom Assist,,,30d1fca65bf2fc8436875e7e160d931b4a1110889aef27f4ef3de415877f8c01,2023-07-21
SPRY ES,610184,In Progress,Special Ed Classroom Assist,,,ede572b8cd7b8c957a37f30b787a17699b764d0d7fe72998dfacf4e7109cd4b3,2023-07-21
SPRY ES,610184,04/10/2023,School Social Svc Assistant,,,8cef3c6f63d785b57766301869b60a456c91e911e9f3668dd189e8d9c77794d1,2023-07-21
SPRY ES,610184,06/12/2023,Senior Security Officer,,,927134fe116e06da4cabd01f9d4aaacd277141a9ff80c1bea6daa7db4d1da042,2023-07-21
SPRY HS,610357,06/02/2023,Assistant Principal,,,e122aabdf2ffb501662839336330dc1c93d34b78b60741cf7af8d02d4668de2b,2023-07-21
SPRY HS,610357,In Progress,Special Ed Classroom Assist,,,0b03e602170e5535328822bb4f3d84b1f640b90f97d8b36fe29570ca549838a7,2023-07-21
SPRY HS,610357,07/13/2022,Senior Security Officer,,,c00072a91e00ea3bf1c6398efdea4fc84ecd7e32baf5a8cadff1e8f5f994973a,2023-07-21
STAGG,610339,07/12/2023,School Counselor,,,d6db1ae08135c2714ab38a7e1d69b47bf886184b0a2f0587b22a69baeca8cf0b,2023-07-21
STAGG,610339,03/20/2023,Youth Intervention Specialist,,,ae8b3021f4227f40b7c54edb78096f317490e72d7ac139abf5fd4984853eabd6,2023-07-21
STAGG,610339,06/21/2022,School Security Officer,,,c04e5f405d87a189ae4e56ef845a834c3e21784fd9128f880bbfb2619bfbe7a3,2023-07-21
STAGG,610339,08/15/2022,Senior Security Officer,,,17bc5d751b0fa469401472aa2f21e011def897e64513e48b9ee9b24278a61890,2023-07-21
STAGG,610339,03/27/2023,School Community Representive,,,0d6168c4531feef23ddcbfb2a066366f3d24f86454af198a49f625ed04c3614f,2023-07-21
STEINMETZ HS,609732,06/13/2023,Senior Security Officer,,,962891ce0fccb6054b594e4d31d5b4fdedb2bc0c978db450cadc00053565974e,2023-07-21
STEINMETZ HS,609732,01/18/2023,Youth Intervention Specialist,,,2352314889d3637ffcc0f4e818ba27026675a807e06533554db9610a8d3940d2,2023-07-21
STEINMETZ HS,609732,01/11/2023,School Security Officer,,,9b237b1383bf6c9216462b67bdd91e41094ca01a1492fe5488812b44dde1728a,2023-07-21
STEINMETZ HS,609732,06/14/2023,School Security Officer,,,6acc26daecbcc976fbfd0d63156e9f89526af24271c4f6781e2b0970797b0b61,2023-07-21
STEINMETZ HS,609732,06/21/2022,School Security Officer,,,4e17b26915add4b55ba2474b7c6b4538298e447379946e1e9ed4b19f552f6c0f,2023-07-21
STEINMETZ HS,609732,06/27/2023,Senior Security Officer,,,5201a0f480ce2009351cf92c43a1fb202aadb7e1e20b584c2478cc41cf1de8bf,2023-07-21
STEINMETZ HS,609732,01/18/2023,School Security Officer,,,0fd33f4a1b2d76b93c7ec0e6b70b843ef6fb1e86aecc316eef4f516e9e8254f9,2023-07-21
STEINMETZ HS,609732,In Progress,Attendance Coordinator,,,c6477aa29204f0a694e836854f250e377dc8c7e251b62ca87ec88b770ec12ba8,2023-07-21
STEINMETZ HS,609732,06/21/2023,Senior Security Officer,,,95cb56765a288bb340499d1e056990374590d835daf5ceafefb4ff309a7f7ff1,2023-07-21
STEINMETZ HS,609732,06/12/2023,School Security Officer,,,e3548bfbb66ac1bc7bd5ba585c1e9244018a5da77d328c7a99abfbbf42a52bb6,2023-07-21
STEINMETZ HS,609732,01/18/2023,Conflict Resolution Specialist,,,fb246c2a7ec73ccbb71d107f7a7a26d9d0f13b23c6396c2e9dc64e952b96a1e2,2023-07-21
STEINMETZ HS,609732,06/13/2023,Senior Security Officer,,,76f12ca9d55af88686847162d092befcfb28f2f7ddcaa1d8af8fa457b816b356,2023-07-21
STEM,610548,In Progress,Regular Teacher,,,7604adc67f438644ea5312559afc3963dc53042e9de1c4448e2cf00cd40e2776,2023-07-21
STEM,610548,06/17/2022,Provisional Cadre,,,09a3b5d249e9f37142b708db2d8887dd5e9fb0b9807f69e0b2258413848b93b6,2023-07-21
STEM,610548,06/15/2022,School Security Officer,,,554b23a14506903add54f2172832e60d36cc85ee724f869c90de2b6112efd4b3,2023-07-21
STEVENSON,610185,06/12/2023,School Security Officer,,,79ca60a093b9621d467193e7a7fab7bfeb5bb9a2449d981340ffddd63b00a751,2023-07-21
STEVENSON,610185,In Progress,School Counselor,,,80d8cae19be01e0978d1f2907687f2fc1de4b252b30dd48dacb5072ffa971358,2023-07-21
STEVENSON,610185,12/15/2022,School Security Officer,,,9dd33ba098c3ee5f1f76d4b654ff4418d551c7edf98727c3582bc259e8030083,2023-07-21
